1011,1112,1213,1314,1415,bath,bath_home,bath_opp,exeter,exeter_home,exeter_opp,game,gloucester,gloucester_home,gloucester_opp,harlequins,harlequins_home,harlequins_opp,irish,irish_home,irish_opp,leicester,leicester_home,leicester_opp,newcastle,newcastle_home,newcastle_opp,northampton,northampton_home,northampton_opp,opponent,points,points_against,points_diff,round,sale,sale_home,sale_opp,saracens,saracens_home,saracens_opp,team,wasps,wasps_home,wasps_opp,welsh,welsh_home,welsh_opp,win,worcester,worcester_home,worcester_opp,yorkshire,yorkshire_home,yorkshire_opp
0,0,0,1,0,0,0,0,0,0,0,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,8,29,-21,12,0,0,0,1,0,1,gloucester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,71,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,bath,27,27,0,12,0,0,0,0,0,0,leicester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,19,16,3,12,0,0,0,0,0,0,wasps,1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,22,23,-1,13,0,0,0,0,0,0,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,74,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,24,19,5,13,1,1,0,0,0,0,sale,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,newcastle,24,6,18,13,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,76,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,13,22,-9,13,0,0,0,1,1,0,saracens,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,16,17,-1,13,0,0,0,0,0,0,exeter,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,78,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,11,10,1,13,0,0,0,0,0,0,harlequins,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,10,15,-5,14,1,1,0,1,0,1,sale,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,80,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,newcastle,18,14,4,14,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,worcester,30,14,16,14,0,0,0,0,0,0,northampton,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,82,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,20,23,-3,14,0,0,0,0,0,0,wasps,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,1,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,23,27,-4,14,0,0,0,0,0,0,exeter,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,84,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,gloucester,11,8,3,14,0,0,0,0,0,0,leicester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,32,25,7,15,0,0,0,0,0,0,bath,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,86,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,25,20,5,15,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sale,12,24,-12,15,1,0,1,0,0,0,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,88,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,leicester,15,20,-5,15,0,0,0,0,0,0,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,northampton,16,22,-6,15,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,23,10,13,15,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,10,23,-13,16,0,0,0,1,0,1,bath,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,1,0,92,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,18,0,18,16,0,0,0,0,0,0,exeter,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,93,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,worcester,21,20,1,16,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sale,17,21,-4,16,1,0,1,0,0,0,wasps,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,gloucester,39,13,26,16,0,0,0,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,leicester,18,41,-23,16,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,11,13,-2,17,0,0,0,0,0,0,worcester,1,0,1,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,19,6,13,17,1,1,0,0,0,0,sale,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,99,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,newcastle,40,33,7,17,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,39,17,22,17,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,101,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,bath,23,44,-21,17,0,0,0,0,0,0,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,102,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,exeter,45,15,30,17,0,0,0,0,0,0,leicester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sale,11,12,-1,18,1,0,1,0,0,0,bath,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,1,0,104,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,13,14,-1,18,0,0,0,0,0,0,exeter,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,105,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,23,9,14,18,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,20,32,-12,18,0,0,0,1,0,1,wasps,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,leicester,16,22,-6,18,0,0,0,0,0,0,northampton,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,worcester,12,17,-5,18,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,109,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,12,27,-15,19,1,1,0,0,0,0,sale,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,wasps,27,15,12,19,0,0,0,0,0,0,leicester,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,33,38,-5,19,0,0,0,0,0,0,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,17,18,-1,19,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,28,24,4,19,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,114,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,newcastle,40,12,28,19,0,0,0,0,0,0,irish,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,115,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,24,20,4,20,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,worcester,32,20,12,20,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0,1,1,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sale,12,55,-43,20,1,0,1,0,0,0,exeter,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,118,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,38,30,8,20,0,0,0,0,0,0,wasps,1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,119,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,irish,36,21,15,20,0,0,0,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,saracens,18,23,-5,20,0,0,0,1,0,1,newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,19,19,0,21,0,0,0,0,0,0,bath,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,122,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,38,30,8,21,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,worcester,44,20,24,21,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,newcastle,44,38,6,21,0,0,0,0,0,0,wasps,1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,22,42,-20,21,1,1,0,0,0,0,sale,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,1,0,126,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,29,30,-1,21,0,0,0,0,0,0,exeter,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,127,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,19,16,3,22,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,saracens,31,27,4,22,0,0,0,1,0,1,leicester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,129,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,sale,22,20,2,22,1,0,1,0,0,0,irish,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,130,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,exeter,13,23,-10,22,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,wasps,74,13,61,22,0,0,0,0,0,0,northampton,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,132,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,28,27,1,22,0,0,0,0,0,0,worcester,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,gloucester,53,6,47,1,0,0,0,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,harlequins,15,20,-5,1,0,0,0,0,0,0,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,newcastle,36,17,19,1,0,0,0,0,0,0,leicester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,34,28,6,1,0,0,0,1,1,0,saracens,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,20,29,-9,1,1,1,0,0,0,0,sale,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,0,52,-52,1,0,0,0,0,0,0,welsh,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,0,39,-39,2,0,0,0,1,0,1,harlequins,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,20,24,-4,2,0,0,0,0,0,0,exeter,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sale,34,27,7,2,1,0,1,0,0,0,gloucester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,welsh,53,26,27,2,0,0,0,0,0,0,bath,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,irish,18,20,-2,2,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,20,16,4,2,0,0,0,0,0,0,wasps,1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,1,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,22,25,-3,3,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,45,0,45,3,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,saracens,32,36,-4,3,0,0,0,1,0,1,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,26,23,3,3,0,0,0,0,0,0,harlequins,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,welsh,46,8,38,3,1,1,0,0,0,0,sale,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,northampton,10,35,-25,3,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,10,46,-36,4,0,0,0,0,0,0,welsh,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,bath,31,24,7,4,0,0,0,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sale,40,19,21,4,1,0,1,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,irish,19,22,-3,4,0,0,0,0,0,0,leicester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,newcastle,35,18,17,4,0,0,0,0,0,0,wasps,1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,1,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,36,13,23,4,0,0,0,0,0,0,exeter,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,21,11,10,5,0,0,0,1,0,1,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,26,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,33,16,17,5,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,northampton,12,19,-7,5,0,0,0,0,0,0,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,welsh,52,0,52,5,0,0,0,0,0,0,harlequins,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,exeter,29,24,5,5,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,25,14,11,5,1,1,0,0,0,0,sale,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,31,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,harlequins,22,16,6,6,0,0,0,0,0,0,leicester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,sale,43,10,33,6,1,0,1,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,28,21,7,6,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,1,0,34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,44,24,20,6,0,0,0,0,0,0,exeter,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,newcastle,3,23,-20,6,0,0,0,0,0,0,welsh,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,29,22,7,6,0,0,0,0,0,0,wasps,1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,exeter,18,24,-6,7,0,0,0,0,0,0,northampton,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,38,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,15,22,-7,7,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,newcastle,23,14,9,7,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,36,8,28,7,1,1,0,0,0,0,sale,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,welsh,71,7,64,7,0,0,0,0,0,0,wasps,1,1,0,1,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,saracens,21,21,0,7,0,0,0,1,0,1,leicester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,43,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,gloucester,20,10,10,8,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sale,12,16,-4,8,1,0,1,0,0,0,harlequins,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,0,0,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,bath,23,33,-10,8,0,0,0,0,0,0,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,31,15,16,8,0,0,0,0,0,0,exeter,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,5,26,-21,8,0,0,0,0,0,0,welsh,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,24,31,-7,8,0,0,0,1,1,0,saracens,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,0,0,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,25,6,19,9,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,27,19,8,9,0,0,0,1,0,1,exeter,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,wasps,18,16,2,9,0,0,0,0,0,0,leicester,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,sale,13,18,-5,9,1,0,1,0,0,0,newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,14,43,-29,9,0,0,0,0,0,0,welsh,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,54,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,gloucester,9,21,-12,9,0,0,0,0,0,0,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,18,11,7,10,1,1,0,0,0,0,sale,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,0,0,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,16,39,-23,10,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,0,0,0,0,0,0,0
